------------------------------------------------------------------------------------------------------------------
px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
4.73042	-9.48616	-2.97176	-2.0658	-1.11356	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288	0.136275
4.81408	-9.34928	-2.96582	-2.12869	-1.11553	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288	0.0333794
4.89961	-9.1783	-3.2492	-2.16524	-1.07784	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622	2.79919
4.99997	-9.03218	-3.23114	-2.22217	-1.07483	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623	0.163786
5.06065	-8.95701	-2.72433	-2.27474	-1.06385	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	3.19485
5.15918	-8.8447	-2.71801	-2.33226	-1.06267	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	0.0205956
5.25303	-8.70145	-2.89691	-2.35719	-1.01335	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	4.34589
5.36447	-8.58495	-2.90058	-2.40886	-1.00926	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	0.11004
5.42844	-8.47472	-2.68175	-2.423	-0.948981	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	5.43327
5.53406	-8.37483	-2.65947	-2.47036	-0.944252	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	0.267166
5.58673	-8.25184	-2.56684	-2.44887	-0.842941	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	17.6685
5.6783	-8.15583	-2.57836	-2.48186	-0.834261	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	0.564399
5.80931	-8.02279	-2.84712	-2.50344	-0.802293	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	2.65997
5.92478	-7.91823	-2.83345	-2.53786	-0.793325	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	0.575501
6.03938	-7.81599	-2.79921	-2.56175	-0.767263	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0.960627
6.16383	-7.7246	-2.80653	-2.59784	-0.761741	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	0.220167
6.27778	-7.59634	-2.90091	-2.58394	-0.690625	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	6.85919
6.39193	-7.50937	-2.89514	-2.61022	-0.683376	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	0.389683
6.49535	-7.3964	-2.74799	-2.60178	-0.621223	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	5.03812
6.61493	-7.30994	-2.7331	-2.62812	-0.614615	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	0.373622
6.7058	-7.22504	-2.57005	-2.62688	-0.570694	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	3.10036
6.80482	-7.14615	-2.57138	-2.64396	-0.56094	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	0.820056
6.91612	-7.07332	-2.5947	-2.6623	-0.549578	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.397886
7.0194	-7.00285	-2.58062	-2.68108	-0.542378	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	0.486955
7.14149	-6.91225	-2.60357	-2.68528	-0.510571	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	1.70242
7.26404	-6.84081	-2.61506	-2.70647	-0.504522	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	0.365128
7.37896	-6.71992	-2.67445	-2.67007	-0.425076	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	8.60014
7.48497	-6.64627	-2.6693	-2.68106	-0.416435	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	0.653987
7.60876	-6.56912	-2.72602	-2.68659	-0.396928	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0.532716
7.7192	-6.50017	-2.71021	-2.69866	-0.390625	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0.404079
7.87627	-6.44791	-2.98953	-2.74118	-0.422915	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	2.71186
8.005	-6.38356	-2.97791	-2.75659	-0.418252	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0.221337
8.07344	-6.293	-2.32305	-2.71457	-0.330753	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	14.0924
8.1805	-6.23063	-2.32535	-2.72522	-0.324286	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0.43809
8.28835	-6.11485	-2.29987	-2.68109	-0.246563	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	9.45728
8.38976	-6.04806	-2.29818	-2.68595	-0.23919	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	0.549113
8.56658	-5.96458	-2.86192	-2.70543	-0.250902	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	4.13222
8.69778	-5.89082	-2.84888	-2.71227	-0.245093	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0.299234
8.83526	-5.79873	-2.87638	-2.70108	-0.215329	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	1.26203
8.9713	-5.7249	-2.87936	-2.70724	-0.210246	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0.230432
9.06604	-5.60648	-2.67988	-2.6494	-0.122116	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	9.1117
9.17554	-5.53504	-2.68475	-2.64892	-0.11626	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	0.358629
9.29002	-5.44876	-2.58636	-2.63299	-0.0873108	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	1.1724
9.40274	-5.37347	-2.57077	-2.63211	-0.0827754	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0.242483
9.45939	-5.25616	-2.0976	-2.55987	0.0177627	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	15.9168
9.55088	-5.1839	-2.12364	-2.55267	0.023711	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	0.604167
9.69754	-5.02456	-2.6401	-2.49742	0.0911535	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	9.88292
9.80029	-4.9278	-2.6426	-2.48394	0.0986681	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	0.523341
9.91636	-4.81745	-2.67259	-2.45838	0.126144	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	1.11872
10.0166	-4.71712	-2.66504	-2.44396	0.132591	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	0.351163
10.1203	-4.59525	-2.7957	-2.41201	0.164127	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	1.47734
10.2116	-4.49459	-2.79244	-2.39654	0.170414	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0.341241
10.2989	-4.34368	-2.7838	-2.33602	0.236281	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	4.90476
10.391	-4.22546	-2.78165	-2.31541	0.242872	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	0.364546
10.5046	-4.10073	-2.91738	-2.30559	0.236153	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	0.564282
10.6013	-3.97662	-2.91343	-2.28721	0.240779	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0.176626
10.7024	-3.86454	-2.87149	-2.27911	0.233451	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.134194
10.7951	-3.74257	-2.85373	-2.26249	0.236398	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0.127296
10.8924	-3.62538	-2.8169	-2.24955	0.236946	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.0455492
10.9806	-3.49916	-2.82389	-2.23144	0.241416	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0.184174
11.0345	-3.33389	-2.72476	-2.15737	0.323826	11.1095	-3.32648	11	-3.3	0.908632	2.72588	8.83991
11.1036	-3.20329	-2.7238	-2.13277	0.329584	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0.286915
11.1598	-3.02588	-2.84579	-2.07118	0.385711	10.9851	-2.95299	11.1	-3	0.909905	2.72971	4.18046
11.2199	-2.88424	-2.83894	-2.04331	0.391306	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0.267948
11.2067	-2.7307	-2.55448	-1.94297	0.497398	11.0233	-2.67356	11.15	-2.7	0	2.72847	14.2976
11.2355	-2.59426	-2.5467	-1.90546	0.505858	11.1324	-2.55807	11.15	-2.55	0	2.72844	0.632437
11.2447	-2.43365	-2.58293	-1.83069	0.570682	11.2541	-2.42353	11.15	-2.4	0	2.72732	6.09174
11.2592	-2.29195	-2.57613	-1.78923	0.579136	11.1569	-2.2658	11.15	-2.25	0	2.72732	0.590426
11.3573	-2.12805	-2.84311	-1.82861	0.479043	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	15.922
11.3873	-1.97365	-2.8507	-1.79792	0.482786	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0.12035
11.3357	-1.80641	-2.77401	-1.67648	0.612742	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	19.1479
11.3313	-1.65231	-2.76895	-1.63347	0.620589	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	0.459623
11.3293	-1.5119	-2.6983	-1.59104	0.631822	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.230163
11.3188	-1.3616	-2.70129	-1.55046	0.636652	11.2625	-1.34833	11.25	-1.35	0	2.72321	0.177351
11.2669	-1.18745	-2.91671	-1.46342	0.707982	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	7.12611
11.2322	-1.02958	-2.90246	-1.41662	0.714693	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0.339638
11.1125	-0.881608	-3.05981	-1.28243	0.841203	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	18.3514
11.042	-0.721467	-3.05951	-1.22604	0.849735	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	0.511465
10.9771	-0.585977	-2.92733	-1.17258	0.856486	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	0.436802
10.8994	-0.438946	-2.93303	-1.11941	0.861469	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0.195462
10.7273	-0.324617	-3.38037	-0.973511	0.99828	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	25.4587
10.6165	-0.190161	-3.36971	-0.91616	1.00482	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	0.366421
10.5254	-0.15402	-2.61875	-0.829534	1.04067	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	7.36333
10.4132	-0.0549657	-2.6045	-0.764391	1.04784	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	0.57191
10.2701	-0.0455757	-2.52176	-0.625687	1.1501	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	14.27
10.1388	0.0290036	-2.52913	-0.553546	1.15783	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	0.629008
9.99318	0.0498235	-2.54774	-0.437105	1.22301	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	5.49339
9.84642	0.10313	-2.57036	-0.36174	1.22957	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	0.513436
9.74437	0.112296	-2.11184	-0.273726	1.25274	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	2.74553
9.62099	0.139882	-2.13263	-0.20178	1.25462	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0.145439
9.47765	0.156605	-2.42723	-0.121333	1.26997	9.56225	0.148577	9.4	0.15	-2.72659	0	1.39274
9.32871	0.166997	-2.45752	-0.0467982	1.27324	9.25348	0.150166	9.25	0.15	-2.72658	0	0.318575
9.18522	0.190272	-2.57738	-0.00318818	1.23962	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	1.28854
9.02544	0.186149	-2.61616	0.0664843	1.23885	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	0.575759
8.89137	0.22071	-2.72042	0.0700701	1.15696	8.94634	0.26481	8.8	0.25	-2.72783	0	5.65658
8.72612	0.205497	-2.75461	0.133907	1.15514	8.64483	0.254352	8.65	0.25	-2.7278	0	0.459598
8.58644	0.221182	-2.72707	0.147335	1.08838	8.46866	0.251128	8.5	0.25	-2.72395	0	3.86076
8.42524	0.195029	-2.75354	0.206127	1.08548	8.35775	0.250149	8.35	0.25	-2.72395	0	0.378693
8.2813	0.180222	-2.77175	0.240969	1.0516	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	1.06175
8.1167	0.138767	-2.80759	0.297748	1.04911	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	0.413157
7.90985	0.122499	-3.57144	0.291992	0.965024	7.74678	0.154598	7.85	0.15	-3.9992	0	14.6157
7.72353	0.0677294	-3.59803	0.337023	0.959614	7.63715	0.143302	7.65	0.15	-3.99916	0	0.651738
7.66381	0.101549	-2.50986	0.319904	0.858784	7.61982	0.157052	7.55	0.15	-1.99868	0	23.8853
7.52879	0.0607055	-2.53292	0.358833	0.85259	7.43926	0.160393	7.45	0.15	-1.99866	0	0.869641
7.39016	0.05806	-2.61794	0.349063	0.763746	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	10.2833
7.2415	0.00611082	-2.64217	0.388081	0.759579	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	0.361364
7.13186	-0.0476913	-2.36794	0.437126	0.771349	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	1.14603
7.00397	-0.106447	-2.39353	0.478108	0.769848	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0.222058
6.87987	-0.211439	-2.45899	0.562938	0.838721	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	6.53016
6.76611	-0.287411	-2.46978	0.609855	0.840044	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0.168036
6.63291	-0.417965	-2.74987	0.692548	0.899454	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	5.6738
6.52618	-0.517934	-2.74508	0.744727	0.902877	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	0.134741
6.39516	-0.705727	-3.16258	0.852027	0.997687	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	14.046
6.29729	-0.842589	-3.16926	0.913077	1.00543	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	0.689994
6.26479	-1.0493	-3.15597	1.07298	1.18663	6.35624	-1.10001	6.35	-1.1	0	-2.99522	42.3398
6.2197	-1.19446	-3.14998	1.14406	1.19991	6.36321	-1.25111	6.35	-1.25	0	-2.99519	1.23572
6.19518	-1.37666	-3.16762	1.25398	1.26965	6.30992	-1.40686	6.35	-1.4	0	-2.72817	6.86421
6.17771	-1.54914	-3.15731	1.33827	1.28531	6.35537	-1.55723	6.35	-1.55	0	-2.72817	1.65207
6.19948	-1.676	-2.75869	1.4403	1.32885	6.50996	-1.74616	6.35	-1.7	0	-2.72628	4.88891
6.20978	-1.83271	-2.7597	1.52542	1.34115	6.35448	-1.83673	6.35	-1.85	0	-2.72628	1.09011
6.20754	-1.96661	-2.59305	1.59384	1.33123	6.38849	-2.02257	6.35	-2	0	-2.73154	1.04346
6.23615	-2.11497	-2.60622	1.67703	1.34104	6.35078	-2.13767	6.35	-2.15	0	-2.73152	0.715961
6.23102	-2.24753	-2.56684	1.72114	1.3077	6.28921	-2.27735	6.35	-2.3	0	-2.99503	2.03183
6.268	-2.37992	-2.58988	1.79312	1.31352	6.33355	-2.43768	6.35	-2.45	0	-2.99503	0.394533
6.30694	-2.55665	-2.92933	1.86084	1.30825	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	1.32333
6.37432	-2.71565	-2.95315	1.94029	1.31498	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	0.431271
6.41615	-2.86724	-2.89504	1.99116	1.28626	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.909859
6.49533	-3.01386	-2.90696	2.06621	1.28994	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	0.138176
6.49859	-3.17734	-2.72879	2.05132	1.17487	6.70928	-3.32749	6.55	-3.25	0	-3.63617	15.5213
6.57708	-3.31427	-2.76476	2.11538	1.17279	6.54763	-3.45513	6.55	-3.45	0	-3.63613	0.953382
6.58076	-3.51749	-3.067	2.06953	1.02977	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	22.1543
6.66719	-3.66598	-3.08344	2.12532	1.02817	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	0.250665
6.71085	-3.81119	-2.89377	2.13602	0.966884	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	4.11314
6.80647	-3.94614	-2.90305	2.19183	0.96921	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	0.10878
6.89055	-4.10872	-3.03387	2.21085	0.92051	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	3.89511
6.99405	-4.24275	-3.04864	2.25963	0.917639	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	0.406038
7.00492	-4.37576	-2.54167	2.22327	0.795782	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	18.1722
7.09198	-4.48683	-2.55054	2.26547	0.793373	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	0.24701
7.14201	-4.6575	-2.78912	2.22868	0.680499	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	15.3776
7.22764	-4.77293	-2.77769	2.26193	0.675942	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	0.566099
7.30968	-4.96394	-3.25769	2.2324	0.581241	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	12.1037
7.4147	-5.10091	-3.25068	2.2612	0.57746	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	0.3385
7.43537	-5.25171	-2.98869	2.20221	0.448886	7.32687	-5.26205	7.4	-5.3	0.999994	-3	16.7946
7.52255	-5.37266	-2.99494	2.22196	0.445006	7.46174	-5.44979	7.45	-5.45	0.999999	-3	0.439902
7.57735	-5.51269	-2.81971	2.20186	0.379729	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	4.93851
7.67023	-5.63763	-2.82241	2.22227	0.378972	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	0.018996
7.73015	-5.77179	-2.63168	2.20491	0.322204	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	4.22463
7.81439	-5.88868	-2.63705	2.22003	0.3185	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	0.394266
7.87939	-6.02659	-2.66788	2.20318	0.268556	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	3.02945
7.96575	-6.14385	-2.66728	2.21732	0.26773	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	0.0167636
8.0748	-6.30538	-3.26534	2.22016	0.252972	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	4.44555
8.17228	-6.43402	-3.26299	2.23187	0.251717	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	0.0336702
8.22125	-6.53599	-2.5235	2.21712	0.208549	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	8.45124
8.29964	-6.6428	-2.51325	2.22683	0.206435	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	0.110824
8.35887	-6.78803	-2.65289	2.19461	0.144451	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	4.9278
8.43727	-6.90332	-2.645	2.19913	0.140011	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	0.411642
8.53084	-7.08853	-3.12558	2.17068	0.0887255	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	5.86438
8.62008	-7.22584	-3.11369	2.17249	0.0848637	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	0.283646
8.69743	-7.35883	-2.92328	2.16473	0.0667654	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.741525
8.77871	-7.48308	-2.89801	2.16765	0.0664232	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0.185382
8.84906	-7.61544	-2.99275	2.15607	0.0459637	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	1.0217
8.92386	-7.73586	-2.98098	2.15536	0.0421963	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	0.280699
8.95104	-7.8741	-2.64142	2.10559	-0.0317838	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	8.02874
9.02135	-8.00077	-2.64803	2.10025	-0.0367593	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	0.489596
9.04135	-8.13635	-2.40477	2.04832	-0.106987	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	6.95333
9.09162	-8.24609	-2.38437	2.03963	-0.110185	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	0.27678
9.13814	-8.39965	-2.6031	2.00641	-0.147258	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	2.44782
9.19454	-8.52742	-2.59857	1.99694	-0.148947	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0.0504679
9.26397	-8.70026	-3.07823	1.98396	-0.15391	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	3.21998
9.33328	-8.85684	-3.08083	1.97633	-0.152879	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0.0152661
9.39864	-8.98527	-2.8709	1.97754	-0.139923	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.667885
9.46181	-9.13342	-2.8806	1.9693	-0.140885	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0.0429698
9.49991	-9.29399	-2.96213	1.93578	-0.177502	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	1.71012
9.55525	-9.43601	-2.97015	1.92758	-0.176847	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0.0244173
9.58568	-9.54429	-2.4345	1.90779	-0.192283	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	3.77641
9.63082	-9.67161	-2.43598	1.89801	-0.191359	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0.0115008
9.66002	-9.79705	-2.35102	1.8758	-0.207176	9.63311	-9.79216	9.65	-9.8	0	-2.73054	0.423807
9.69564	-9.9218	-2.35911	1.86198	-0.210337	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0.166928
9.73445	-10.0855	-2.85321	1.84504	-0.217026	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	3.28774
9.77192	-10.2249	-2.85968	1.83312	-0.218475	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0.0448795
9.80775	-10.3845	-2.91789	1.81597	-0.224986	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.118138
9.84729	-10.541	-2.91854	1.80454	-0.223886	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0.0127974
9.8616	-10.6704	-2.57495	1.77631	-0.246253	9.8617	-10.6917	9.85	-10.7	0	-2.72718	1.88602
9.88797	-10.8124	-2.5891	1.76043	-0.249381	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0.163918
9.88108	-10.9594	-2.52042	1.7154	-0.290013	9.75887	-10.887	9.85	-11	0	-2.72395	2.23767
9.89926	-11.1011	-2.53701	1.69758	-0.29259	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0.14833
9.89287	-11.2722	-2.68005	1.65482	-0.326898	9.87245	-11.316	9.85	-11.3	0	-2.73074	1.80091
9.90024	-11.4196	-2.68947	1.63394	-0.33044	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0.151373
9.89275	-11.5875	-2.74556	1.5978	-0.354115	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.905968
9.88891	-11.7345	-2.74376	1.57449	-0.358277	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0.161783
9.86063	-11.8759	-2.67553	1.52949	-0.393873	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	1.63349
9.84636	-12.0099	-2.6942	1.50431	-0.400383	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0.490032
9.74364	-12.1182	-1.98864	1.38658	-0.529138	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	27.2291
9.70712	-12.219	-2.0049	1.34782	-0.53961	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	1.13056
9.60437	-12.4188	-2.51769	1.25707	-0.61623	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	11.959
9.53987	-12.5423	-2.55111	1.2103	-0.630206	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	1.92459
9.39054	-12.6885	-2.56734	1.08044	-0.760169	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	21.6035
9.311	-12.7879	-2.57983	1.03123	-0.77161	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	1.14541
9.191	-12.9089	-2.58596	0.945842	-0.828868	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	3.99904
9.08845	-13.0065	-2.59517	0.888569	-0.840438	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	1.06329
8.90383	-13.0898	-2.51115	0.73566	-0.98671	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	27.12
8.78053	-13.1564	-2.51226	0.66675	-1.00064	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	1.4863
8.62725	-13.2499	-2.78243	0.594485	-1.02899	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	2.06955
8.48995	-13.3088	-2.82446	0.529991	-1.04132	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	1.35589
8.31904	-13.2969	-2.82642	0.378236	-1.17558	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	21.8554
8.17856	-13.3173	-2.78121	0.304803	-1.18881	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	1.50365
8.06785	-13.3378	-2.53422	0.239663	-1.18591	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	1.02626
7.91996	-13.3491	-2.54831	0.163771	-1.1953	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	0.71586
7.70885	-13.3488	-3.0494	0.0642519	-1.23954	7.57824	-13.1345	7.65	-13.25	-3.62957	0	5.75383
7.52787	-13.336	-3.07774	-0.0149155	-1.2488	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0.740296
7.37648	-13.3399	-2.89574	-0.0686333	-1.22808	7.33241	-13.2718	7.3	-13.25	-2.7301	0	0.969295
7.20612	-13.3086	-2.92997	-0.144264	-1.23448	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0.562105
7.05649	-13.2938	-2.75754	-0.197485	-1.2139	6.97467	-13.1643	7	-13.25	-2.72703	0	1.30597
6.90213	-13.2543	-2.78396	-0.265933	-1.21463	6.84852	-13.2404	6.85	-13.25	-2.727	0	0.155801
6.72307	-13.2244	-2.93811	-0.313651	-1.19284	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.829655
6.56935	-13.1675	-2.94473	-0.380146	-1.19341	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0.013265
6.41518	-13.1006	-2.93047	-0.443815	-1.18923	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0.494555
6.27109	-13.0289	-2.93623	-0.507386	-1.18733	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0.035345
6.1284	-12.9862	-2.69853	-0.537921	-1.14442	6.09711	-13.0021	6.1	-13	-2.73	0.910004	2.92089
6.00207	-12.9124	-2.70695	-0.596071	-1.13964	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	0.220546
5.85619	-12.8825	-2.66883	-0.598758	-1.07577	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	5.49648
